Source,Target,Weight
BLACK WIDOW/NATASHA,MAGUS,8
BLACK WIDOW/NATASHA,"HUDSON, HEATHER",11
BLACK WIDOW/NATASHA,GAMORA,5
BLACK WIDOW/NATASHA,THANOS DOPPELGANGER,5
BLACK WIDOW/NATASHA,SASQUATCH/WALTER LAN,12
BLACK WIDOW/NATASHA,THANOS,9
BLACK WIDOW/NATASHA,DARKSTAR/LAYNIA SERG,22
BLACK WIDOW/NATASHA,DAREDEVIL/MATT MURDO,122
BLACK WIDOW/NATASHA,KLAW/ULYSSES KLAW,5
BLACK WIDOW/NATASHA,BLACK KNIGHT V/DANE,41
BLACK WIDOW/NATASHA,LIVING LIGHTNING/MIG,16
BLACK WIDOW/NATASHA,USAGENT/CAPTAIN JOHN,31
BLACK WIDOW/NATASHA,STINGRAY/DR. WALTER,6
BLACK WIDOW/NATASHA,DEMOLITION MAN/DENNI,6
BLACK WIDOW/NATASHA,LUNA/LUNA MAXIMOFF [,14
BLACK WIDOW/NATASHA,MOLE MAN/HARVEY RUPE,6
BLACK WIDOW/NATASHA,RAGE/ELVIN DARYL HAL,21
BLACK WIDOW/NATASHA,BINARY/CAROL DANVERS,24
BLACK WIDOW/NATASHA,"FURY, COL. NICHOLAS",37
BLACK WIDOW/NATASHA,COLLECTOR/TANELEER T,10
BLACK WIDOW/NATASHA,CAPTAIN MARVEL/CAPTA,10
"HARKNESS, AGATHA",BLACK WIDOW/NATASHA,6
"RICHARDS, FRANKLIN B",BLACK WIDOW/NATASHA,9
"NELSON, FRANKLIN FOG",BLACK WIDOW/NATASHA,44
MEDUSA/MEDUSALITH AM,BLACK WIDOW/NATASHA,6
GUARDIAN/JAMES MACDO,BLACK WIDOW/NATASHA,5
DAGGER/TANDY BOWEN,BLACK WIDOW/NATASHA,14
CAPTAIN MARVEL II/MO,BLACK WIDOW/NATASHA,18
"JONES, RICHARD MILHO",BLACK WIDOW/NATASHA,7
DR. DOOM/VICTOR VON,BLACK WIDOW/NATASHA,12
FALCON/SAM WILSON,BLACK WIDOW/NATASHA,26
SANDMAN/WILLIAM BAKE,BLACK WIDOW/NATASHA,10
SERSI/SYLVIA,BLACK WIDOW/NATASHA,39
ZEUS,BLACK WIDOW/NATASHA,7
"PAGE, KAREN",BLACK WIDOW/NATASHA,19
DIAMONDBACK II/RACHE,BLACK WIDOW/NATASHA,10
SHAMAN/MICHAEL TWOYO,BLACK WIDOW/NATASHA,6
MR. FANTASTIC DOPPEL,BLACK WIDOW/NATASHA,6
PIP/PRINCE GOFERN,BLACK WIDOW/NATASHA,6
"JAMESON, COL. JOHN",BLACK WIDOW/NATASHA,9
FIXER II/PAUL NORBER,BLACK WIDOW/NATASHA,5
SPIDER-WOMAN/JESSICA,BLACK WIDOW/NATASHA,5
IRON FIST/DANIEL RAN,BLACK WIDOW/NATASHA,5
VANGUARD/NICOLAI KRY,BLACK WIDOW/NATASHA,6
FIREBIRD/BONITA JUAR,BLACK WIDOW/NATASHA,7
STARFOX/EROS,BLACK WIDOW/NATASHA,10
MOON KNIGHT/MARC SPE,"FURY, COL. NICHOLAS",7
MOON KNIGHT/MARC SPE,MULTIPLE MAN/JAMES A,5
HOBGOBLIN V/JASON PH,MOON KNIGHT/MARC SPE,5
DARKHAWK/CHRIS POWEL,MOON KNIGHT/MARC SPE,11
DAGGER/TANDY BOWEN,MOON KNIGHT/MARC SPE,9
CLOAK/TYRONE JOHNSON,MOON KNIGHT/MARC SPE,7
DAREDEVIL/MATT MURDO,MOON KNIGHT/MARC SPE,18
GAMBIT/REMY LEBEAU,MOON KNIGHT/MARC SPE,5
DR. DOOM/VICTOR VON,MOON KNIGHT/MARC SPE,6
QUASAR III/WENDELL V,MOON KNIGHT/MARC SPE,7
PUCK/EUGENE MILTON J,MOON KNIGHT/MARC SPE,5
DRAX/ARTHUR DOUGLAS,MOON KNIGHT/MARC SPE,5
MAGUS,MOON KNIGHT/MARC SPE,5
SASQUATCH/WALTER LAN,MOON KNIGHT/MARC SPE,5
IRON FIST/DANIEL RAN,MOON KNIGHT/MARC SPE,5
USAGENT/CAPTAIN JOHN,MOON KNIGHT/MARC SPE,8
FIREBIRD/BONITA JUAR,MOON KNIGHT/MARC SPE,7
LIVING LIGHTNING/MIG,MOON KNIGHT/MARC SPE,5
BLACK KNIGHT V/DANE,MOON KNIGHT/MARC SPE,12
DR. DRUID/ANTHONY LU,MOON KNIGHT/MARC SPE,7
DRAX/ARTHUR DOUGLAS,SASQUATCH/WALTER LAN,13
DRAX/ARTHUR DOUGLAS,DR. DRUID/ANTHONY LU,10
DRAX/ARTHUR DOUGLAS,NOVA II/FRANKIE RAYE,10
DRAX/ARTHUR DOUGLAS,"HARKNESS, AGATHA",7
DRAX/ARTHUR DOUGLAS,GAMBIT/REMY LEBEAU,5
DRAX/ARTHUR DOUGLAS,GAMORA,30
DRAX/ARTHUR DOUGLAS,STRONG GUY/GUIDO CAR,12
DRAX/ARTHUR DOUGLAS,BLACK KNIGHT V/DANE,7
DRAX/ARTHUR DOUGLAS,THANOS DOPPELGANGER,8
DRAX/ARTHUR DOUGLAS,PUCK/EUGENE MILTON J,5
DRAX/ARTHUR DOUGLAS,PHARAOH RAMA-TUT,5
DRAX/ARTHUR DOUGLAS,WILD CHILD/KYLE GIBN,5
DRAX/ARTHUR DOUGLAS,PIP/PRINCE GOFERN,31
DRAX/ARTHUR DOUGLAS,"HUDSON, HEATHER",12
THANOS,DRAX/ARTHUR DOUGLAS,41
MEPHISTO,DRAX/ARTHUR DOUGLAS,11
STARFOX/EROS,DRAX/ARTHUR DOUGLAS,25
SHAMAN/MICHAEL TWOYO,DRAX/ARTHUR DOUGLAS,8
DR. DOOM/VICTOR VON,DRAX/ARTHUR DOUGLAS,11
NORTHSTAR/JEAN-PAUL,DRAX/ARTHUR DOUGLAS,5
COLOSSUS II DOPPELGA,DRAX/ARTHUR DOUGLAS,5
MAGUS,DRAX/ARTHUR DOUGLAS,11
DAREDEVIL/MATT MURDO,DRAX/ARTHUR DOUGLAS,5
AURORA/JEANNE-MARIE,DRAX/ARTHUR DOUGLAS,5
LIVING LIGHTNING/MIG,DRAX/ARTHUR DOUGLAS,9
"JONES, RICHARD MILHO",DRAX/ARTHUR DOUGLAS,23
CAPTAIN MARVEL/CAPTA,DRAX/ARTHUR DOUGLAS,20
QUASAR III/WENDELL V,DRAX/ARTHUR DOUGLAS,12
FIRELORD/PYREUS KRIL,DRAX/ARTHUR DOUGLAS,9
SPIDER-MAN CLONE/BEN,"OSBORN, LIZ ALLAN",9
SPIDER-MAN CLONE/BEN,HOBGOBLIN V/JASON PH,9
LIZARD/DR. CURTIS CO,SPIDER-MAN CLONE/BEN,9
"JAMESON, COL. JOHN",SPIDER-MAN CLONE/BEN,17
BLACK CAT/FELICIA HA,SPIDER-MAN CLONE/BEN,5
GEE/ALEX POWER,SPIDER-MAN CLONE/BEN,12
TOMBSTONE/LONNIE THO,SPIDER-MAN CLONE/BEN,6
TOMBSTONE/LONNIE THO,"OSBORN, HARRY",7
TOMBSTONE/LONNIE THO,DARKHAWK/CHRIS POWEL,6
TOMBSTONE/LONNIE THO,"ROBERTSON, RANDY",6
TOMBSTONE/LONNIE THO,"KATZENBERG, NICK",6
TOMBSTONE/LONNIE THO,"CUSHING, KATE",10
ARRANGER/,TOMBSTONE/LONNIE THO,9
DAREDEVIL/MATT MURDO,TOMBSTONE/LONNIE THO,9
HAMMERHEAD,TOMBSTONE/LONNIE THO,14
"MERCADO, JOY",TOMBSTONE/LONNIE THO,6
GEE/ALEX POWER,CLOAK/TYRONE JOHNSON,13
GEE/ALEX POWER,"RICHARDS, FRANKLIN B",36
GEE/ALEX POWER,LEECH,5
GEE/ALEX POWER,BETA RAY BILL,5
RAGE/ELVIN DARYL HAL,GEE/ALEX POWER,10
DARKHAWK/CHRIS POWEL,GEE/ALEX POWER,5
DAGGER/TANDY BOWEN,GEE/ALEX POWER,16
BLACK CAT/FELICIA HA,"CUSHING, KATE",5
BLACK CAT/FELICIA HA,"MERCADO, JOY",5
BLACK CAT/FELICIA HA,CLOAK/TYRONE JOHNSON,8
"OSBORN, LIZ ALLAN",BLACK CAT/FELICIA HA,14
"ROBERTSON, RANDY",BLACK CAT/FELICIA HA,7
HOBGOBLIN V/JASON PH,BLACK CAT/FELICIA HA,6
DAGGER/TANDY BOWEN,BLACK CAT/FELICIA HA,8
"LEEDS, NED",BLACK CAT/FELICIA HA,5
"LUBENSKI, NATE",BLACK CAT/FELICIA HA,10
"OSBORN, HARRY",BLACK CAT/FELICIA HA,18
SWORDSMAN/JACQUES DU,THANOS,5
SWORDSMAN/JACQUES DU,PHARAOH RAMA-TUT,5
CAPTAIN MARVEL/CAPTA,SWORDSMAN/JACQUES DU,6
POWER MAN/ERIK JOSTE,SWORDSMAN/JACQUES DU,8
"HARKNESS, AGATHA",SWORDSMAN/JACQUES DU,9
MANTIS/? BRANDT,SWORDSMAN/JACQUES DU,29
SANDMAN/WILLIAM BAKE,SERSI/SYLVIA,13
SANDMAN/WILLIAM BAKE,"MASTERS, ALICIA REIS",5
SANDMAN/WILLIAM BAKE,HOBGOBLIN V/JASON PH,10
SANDMAN/WILLIAM BAKE,BINARY/CAROL DANVERS,5
SANDMAN/WILLIAM BAKE,BEETLE/ABNER RONALD,5
SANDMAN/WILLIAM BAKE,USAGENT/CAPTAIN JOHN,6
SANDMAN/WILLIAM BAKE,QUASAR III/WENDELL V,13
SANDMAN/WILLIAM BAKE,RAGE/ELVIN DARYL HAL,11
DR. DOOM/VICTOR VON,SANDMAN/WILLIAM BAKE,6
DAREDEVIL/MATT MURDO,SANDMAN/WILLIAM BAKE,6
WIZARD/BENTLEY WITTM,SANDMAN/WILLIAM BAKE,26
MEDUSA/MEDUSALITH AM,SANDMAN/WILLIAM BAKE,16
CAPTAIN MARVEL II/MO,SANDMAN/WILLIAM BAKE,7
FALCON/SAM WILSON,SANDMAN/WILLIAM BAKE,9
BLACK KNIGHT V/DANE,SANDMAN/WILLIAM BAKE,8
VOLSTAGG,HELA [ASGARDIAN],33
VOLSTAGG,"KINCAID, DR. JANE FO",30
VOLSTAGG,HIGH EVOLUTIONARY/HE,6
VOLSTAGG,"AUSTIN, SUSAN",6
VOLSTAGG,IKARIS/IKE HARRIS [E,6
VOLSTAGG,CAPTAIN MARVEL II/MO,6
VOLSTAGG,ABSORBING MAN/CARL C,6
VOLSTAGG,FANDRAL [ASGARDIAN],217
HOGUN [ASGARDIAN],VOLSTAGG,220
SIF,VOLSTAGG,132
SERSI/SYLVIA,VOLSTAGG,6
THENA,VOLSTAGG,6
BLACK KNIGHT V/DANE,VOLSTAGG,8
MEPHISTO,VOLSTAGG,14
BALDER [ASGARDIAN],VOLSTAGG,157
ULIK,VOLSTAGG,12
ZEUS,VOLSTAGG,5
MAKKARI/MIKE KHARY/I,VOLSTAGG,6
BETA RAY BILL,VOLSTAGG,28
STARFOX/EROS,VOLSTAGG,5
ODIN [ASGARDIAN],VOLSTAGG,135
VIZIER,VOLSTAGG,65
HOGUN [ASGARDIAN],MAKKARI/MIKE KHARY/I,6
HOGUN [ASGARDIAN],"KINCAID, DR. JANE FO",30
HOGUN [ASGARDIAN],SIF,137
HOGUN [ASGARDIAN],ULIK,12
HOGUN [ASGARDIAN],BLACK KNIGHT V/DANE,8
HOGUN [ASGARDIAN],HIGH EVOLUTIONARY/HE,7
HOGUN [ASGARDIAN],ZEUS,5
HOGUN [ASGARDIAN],"AUSTIN, SUSAN",6
HOGUN [ASGARDIAN],ABSORBING MAN/CARL C,7
HOGUN [ASGARDIAN],ODIN [ASGARDIAN],136
HOGUN [ASGARDIAN],HELA [ASGARDIAN],33
HOGUN [ASGARDIAN],IKARIS/IKE HARRIS [E,6
HOGUN [ASGARDIAN],FANDRAL [ASGARDIAN],227
HOGUN [ASGARDIAN],BALDER [ASGARDIAN],154
SERSI/SYLVIA,HOGUN [ASGARDIAN],6
THENA,HOGUN [ASGARDIAN],6
DAREDEVIL/MATT MURDO,HOGUN [ASGARDIAN],5
VIZIER,HOGUN [ASGARDIAN],65
MEPHISTO,HOGUN [ASGARDIAN],13
CAPTAIN MARVEL II/MO,HOGUN [ASGARDIAN],5
STARFOX/EROS,HOGUN [ASGARDIAN],5
BETA RAY BILL,HOGUN [ASGARDIAN],26
FANDRAL [ASGARDIAN],HIGH EVOLUTIONARY/HE,6
FANDRAL [ASGARDIAN],MAKKARI/MIKE KHARY/I,6
FANDRAL [ASGARDIAN],BLACK KNIGHT V/DANE,6
FANDRAL [ASGARDIAN],"AUSTIN, SUSAN",6
FANDRAL [ASGARDIAN],ULIK,14
FANDRAL [ASGARDIAN],BETA RAY BILL,23
FANDRAL [ASGARDIAN],IKARIS/IKE HARRIS [E,6
FANDRAL [ASGARDIAN],SERSI/SYLVIA,6
FANDRAL [ASGARDIAN],DAREDEVIL/MATT MURDO,5
ZEUS,FANDRAL [ASGARDIAN],5
THENA,FANDRAL [ASGARDIAN],6
ABSORBING MAN/CARL C,FANDRAL [ASGARDIAN],6
MEPHISTO,FANDRAL [ASGARDIAN],13
FIREFIST/RUSTY COLLI,FANDRAL [ASGARDIAN],5
HELA [ASGARDIAN],FANDRAL [ASGARDIAN],32
SIF,FANDRAL [ASGARDIAN],136
ODIN [ASGARDIAN],FANDRAL [ASGARDIAN],135
"KINCAID, DR. JANE FO",FANDRAL [ASGARDIAN],30
CAPTAIN MARVEL II/MO,FANDRAL [ASGARDIAN],5
STARFOX/EROS,FANDRAL [ASGARDIAN],5
BALDER [ASGARDIAN],FANDRAL [ASGARDIAN],154
VIZIER,FANDRAL [ASGARDIAN],66
VIZIER,MEPHISTO,7
VIZIER,"KINCAID, DR. JANE FO",14
VIZIER,HIGH EVOLUTIONARY/HE,6
VIZIER,SIF,59
VIZIER,ULIK,15
VIZIER,"AUSTIN, SUSAN",8
VIZIER,ABSORBING MAN/CARL C,5
VIZIER,ODIN [ASGARDIAN],73
BALDER [ASGARDIAN],VIZIER,57
HELA [ASGARDIAN],VIZIER,10
DAREDEVIL/MATT MURDO,VIZIER,5
ODIN [ASGARDIAN],ULIK,23
ODIN [ASGARDIAN],MAKKARI/MIKE KHARY/I,7
ODIN [ASGARDIAN],FIRELORD/PYREUS KRIL,7
ODIN [ASGARDIAN],WRECKER III/DIRK GAR,5
ODIN [ASGARDIAN],FORGOTTEN ONE/GILGAM,5
ODIN [ASGARDIAN],MEPHISTO,10
ODIN [ASGARDIAN],HELA [ASGARDIAN],35
ODIN [ASGARDIAN],THENA,8
ODIN [ASGARDIAN],IKARIS/IKE HARRIS [E,8
ODIN [ASGARDIAN],SERSI/SYLVIA,8
ODIN [ASGARDIAN],CAPTAIN MARVEL II/MO,5
ODIN [ASGARDIAN],ABSORBING MAN/CARL C,12
ODIN [ASGARDIAN],BETA RAY BILL,21
SIF,ODIN [ASGARDIAN],156
ZEUS,ODIN [ASGARDIAN],14
"FURY, COL. NICHOLAS",ODIN [ASGARDIAN],7
THANOS,ODIN [ASGARDIAN],5
DAREDEVIL/MATT MURDO,ODIN [ASGARDIAN],5
BALDER [ASGARDIAN],ODIN [ASGARDIAN],159
HIGH EVOLUTIONARY/HE,ODIN [ASGARDIAN],12
"AUSTIN, SUSAN",ODIN [ASGARDIAN],7
"KINCAID, DR. JANE FO",ODIN [ASGARDIAN],67
DOMINO III/BEATRICE/,"BRIDGE, GEORGE WASHI",11
DOMINO III/BEATRICE/,FERAL/MARIA CALLASAN,8
DOMINO III/BEATRICE/,BOOMER/TABITHA SMITH,59
DOMINO III/BEATRICE/,HUSK/PAIGE GUTHRIE,5
DOMINO III/BEATRICE/,GAMBIT/REMY LEBEAU,6
DOMINO III/BEATRICE/,APOCALYPSE/EN SABAH,5
CALIBAN/,DOMINO III/BEATRICE/,17
THUNDERBIRD II/JAMES,DOMINO III/BEATRICE/,57
RICTOR/JULIO ESTEBAN,DOMINO III/BEATRICE/,16
DEADPOOL/JACK/WADE W,DOMINO III/BEATRICE/,6
SHATTERSTAR II/GAVEE,DOMINO III/BEATRICE/,24
SIRYN/THERESA ROURKE,DOMINO III/BEATRICE/,40
"MACTAGGERT, MOIRA KI",DOMINO III/BEATRICE/,5
"OSBORN, HARRY","KATZENBERG, NICK",8
"OSBORN, HARRY","ROBERTSON, RANDY",20
"OSBORN, HARRY",HOBGOBLIN V/JASON PH,7
"OSBORN, HARRY","OSBORN, LIZ ALLAN",67
"OSBORN, HARRY","MERCADO, JOY",15
"OSBORN, HARRY","LUBENSKI, NATE",8
"OSBORN, HARRY",LIZARD/DR. CURTIS CO,12
"OSBORN, HARRY","LEEDS, NED",25
"JAMESON, COL. JOHN","OSBORN, HARRY",13
"CUSHING, KATE","OSBORN, HARRY",11
GREEN GOBLIN/NORMAN,"OSBORN, HARRY",24
GREEN GOBLIN/NORMAN,"ROBERTSON, RANDY",6
GREEN GOBLIN/NORMAN,"JAMESON, COL. JOHN",5
GREEN GOBLIN/NORMAN,"LEEDS, NED",8
"NELSON, FRANKLIN FOG",GREEN GOBLIN/NORMAN,5
"OSBORN, LIZ ALLAN",GREEN GOBLIN/NORMAN,22
"OSBORN, LIZ ALLAN","ROBERTSON, RANDY",12
"OSBORN, LIZ ALLAN","KATZENBERG, NICK",5
"OSBORN, LIZ ALLAN","LUBENSKI, NATE",7
"OSBORN, LIZ ALLAN",HOBGOBLIN V/JASON PH,6
"OSBORN, LIZ ALLAN","MERCADO, JOY",10
"OSBORN, LIZ ALLAN","PAGE, KAREN",7
LIZARD/DR. CURTIS CO,"OSBORN, LIZ ALLAN",7
"CUSHING, KATE","OSBORN, LIZ ALLAN",7
"NELSON, FRANKLIN FOG","OSBORN, LIZ ALLAN",11
"LEEDS, NED","OSBORN, LIZ ALLAN",8
"JAMESON, COL. JOHN","OSBORN, LIZ ALLAN",7
DAREDEVIL/MATT MURDO,"OSBORN, LIZ ALLAN",9
GLADIATOR II,CORSAIR,13
GLADIATOR II,CH'OD,12
GLADIATOR II,LILANDRA NERAMANI [S,22
GLADIATOR II,BANSHEE/SEAN CASSIDY,6
GLADIATOR II,GAMBIT/REMY LEBEAU,6
MAM'SELLE HEPZIBAH,GLADIATOR II,11
NIGHTCRAWLER/KURT WA,GLADIATOR II,10
DEATHBIRD [SHI'AR],GLADIATOR II,7
RAZA LONGKNIFE,GLADIATOR II,12
"RICHARDS, FRANKLIN B",BISHOP /,6
"RICHARDS, FRANKLIN B",LEECH,9
"RICHARDS, FRANKLIN B",BLACK KNIGHT V/DANE,7
"RICHARDS, FRANKLIN B","MASTERS, ALICIA REIS",64
"RICHARDS, FRANKLIN B",PUPPET MASTER/PHILLI,12
"RICHARDS, FRANKLIN B",KLAW/ULYSSES KLAW,5
"RICHARDS, FRANKLIN B",WIZARD/BENTLEY WITTM,8
"RICHARDS, FRANKLIN B",BETA RAY BILL,5
"RICHARDS, FRANKLIN B",MEPHISTO,5
"RICHARDS, FRANKLIN B",APOCALYPSE/EN SABAH,7
"RICHARDS, FRANKLIN B",GAMBIT/REMY LEBEAU,7
"RICHARDS, FRANKLIN B",DR. DOOM/VICTOR VON,28
"RICHARDS, FRANKLIN B",LYJA LAZERFIST [SKRU,38
"RICHARDS, FRANKLIN B",PHOENIX III/RACHEL S,5
"RICHARDS, FRANKLIN B",DAREDEVIL/MATT MURDO,16
"RICHARDS, FRANKLIN B",NIGHTCRAWLER/KURT WA,11
"RICHARDS, FRANKLIN B",SASQUATCH/WALTER LAN,7
"RICHARDS, FRANKLIN B",SHADOWCAT/KATHERINE,9
"RICHARDS, FRANKLIN B",NOVA II/FRANKIE RAYE,19
FALCON/SAM WILSON,"RICHARDS, FRANKLIN B",5
BANSHEE/SEAN CASSIDY,"RICHARDS, FRANKLIN B",8
"MADDICKS, ARTHUR ART","RICHARDS, FRANKLIN B",9
"HARKNESS, AGATHA","RICHARDS, FRANKLIN B",37
LIVING LIGHTNING/MIG,"RICHARDS, FRANKLIN B",5
BEETLE/ABNER RONALD,"RICHARDS, FRANKLIN B",5
MAXIMUS [INHUMAN],"RICHARDS, FRANKLIN B",5
MAGUS,"RICHARDS, FRANKLIN B",5
STARFOX/EROS,"RICHARDS, FRANKLIN B",5
MEDUSA/MEDUSALITH AM,"RICHARDS, FRANKLIN B",23
MS. MARVEL II/SHARON,"RICHARDS, FRANKLIN B",20
MOLE MAN/HARVEY RUPE,"RICHARDS, FRANKLIN B",11
ANT-MAN II/SCOTT HAR,"RICHARDS, FRANKLIN B",6
WONG,MEPHISTO,7
WONG,"FURY, COL. NICHOLAS",5
WONG,CLEA,100
DAREDEVIL/MATT MURDO,WONG,10
HELLSTORM/DAIMON HEL,WONG,11
CLEA,DAREDEVIL/MATT MURDO,7
CLEA,HELLSTORM/DAIMON HEL,10
PIP/PRINCE GOFERN,CLEA,5
DAREDEVIL/MATT MURDO,FALCON/SAM WILSON,11
DAREDEVIL/MATT MURDO,ZABU,6
DAREDEVIL/MATT MURDO,AURORA/JEANNE-MARIE,5
DAREDEVIL/MATT MURDO,HELLSTORM/DAIMON HEL,7
DAREDEVIL/MATT MURDO,DOC SAMSON/DR. LEONA,6
DAREDEVIL/MATT MURDO,NIGHTCRAWLER/KURT WA,7
DAREDEVIL/MATT MURDO,DAGGER/TANDY BOWEN,12
DAREDEVIL/MATT MURDO,"DE LA FONTAINE, CONT",6
DAREDEVIL/MATT MURDO,ARRANGER/,8
DAREDEVIL/MATT MURDO,CAPTAIN MARVEL II/MO,5
DAREDEVIL/MATT MURDO,MR. FANTASTIC DOPPEL,5
DAREDEVIL/MATT MURDO,DARKHAWK/CHRIS POWEL,9
DAREDEVIL/MATT MURDO,THANOS,7
DAREDEVIL/MATT MURDO,USAGENT/CAPTAIN JOHN,9
DAREDEVIL/MATT MURDO,IRON MAN DOPPELGANGE,5
DAREDEVIL/MATT MURDO,NORTHSTAR/JEAN-PAUL,6
DAREDEVIL/MATT MURDO,PUCK/EUGENE MILTON J,7
DAREDEVIL/MATT MURDO,BLACK KNIGHT V/DANE,12
DAREDEVIL/MATT MURDO,MULTIPLE MAN/JAMES A,6
DAREDEVIL/MATT MURDO,GAMBIT/REMY LEBEAU,9
DAREDEVIL/MATT MURDO,KA-ZAR/KEVIN PLUNDER,7
DAREDEVIL/MATT MURDO,"PAGE, KAREN",155
DAREDEVIL/MATT MURDO,PUPPET MASTER/PHILLI,6
DAREDEVIL/MATT MURDO,NOVA II/FRANKIE RAYE,7
DAREDEVIL/MATT MURDO,"HUDSON, HEATHER",6
DAREDEVIL/MATT MURDO,LIVING LIGHTNING/MIG,7
DAREDEVIL/MATT MURDO,THANOS DOPPELGANGER,5
DAREDEVIL/MATT MURDO,DR. DRUID/ANTHONY LU,7
DAREDEVIL/MATT MURDO,DARKSTAR/LAYNIA SERG,7
DAREDEVIL/MATT MURDO,SHADOWCAT/KATHERINE,5
DAREDEVIL/MATT MURDO,"MASTERS, ALICIA REIS",13
NOMAD III/JACK MONRO,DAREDEVIL/MATT MURDO,5
VANGUARD/NICOLAI KRY,DAREDEVIL/MATT MURDO,7
SASQUATCH/WALTER LAN,DAREDEVIL/MATT MURDO,13
STRONG GUY/GUIDO CAR,DAREDEVIL/MATT MURDO,7
QUASAR III/WENDELL V,DAREDEVIL/MATT MURDO,11
"KNIGHT, MISTY",DAREDEVIL/MATT MURDO,9
"JONES, RICHARD MILHO",DAREDEVIL/MATT MURDO,6
SUNFIRE/SHIRO YOSHID,DAREDEVIL/MATT MURDO,5
IRON FIST/DANIEL RAN,DAREDEVIL/MATT MURDO,18
"DUGAN, TIMOTHY ALOYI",DAREDEVIL/MATT MURDO,12
CLOAK/TYRONE JOHNSON,DAREDEVIL/MATT MURDO,8
BALDER [ASGARDIAN],DAREDEVIL/MATT MURDO,7
HAMMERHEAD,DAREDEVIL/MATT MURDO,7
"JAMESON, COL. JOHN",DAREDEVIL/MATT MURDO,5
"CARTER, PEGGY",DAREDEVIL/MATT MURDO,5
DR. DOOM/VICTOR VON,DAREDEVIL/MATT MURDO,15
"O'BRIEN, MICHAEL",DAREDEVIL/MATT MURDO,6
MEPHISTO,DAREDEVIL/MATT MURDO,12
"FURY, COL. NICHOLAS",DAREDEVIL/MATT MURDO,29
SHAMAN/MICHAEL TWOYO,DAREDEVIL/MATT MURDO,8
MAGUS,DAREDEVIL/MATT MURDO,6
"JONES, GABE",DAREDEVIL/MATT MURDO,5
CAPTAIN MARVEL/CAPTA,DAREDEVIL/MATT MURDO,6
MEDUSA/MEDUSALITH AM,DAREDEVIL/MATT MURDO,8
"HARKNESS, AGATHA",DAREDEVIL/MATT MURDO,6
BEETLE/ABNER RONALD,DAREDEVIL/MATT MURDO,11
SCREAMING MIMI/MELIS,DAREDEVIL/MATT MURDO,5
"NELSON, FRANKLIN FOG",DAREDEVIL/MATT MURDO,261
"LEEDS, NED",DAREDEVIL/MATT MURDO,6
"MASTERS, ALICIA REIS",MOLE MAN/HARVEY RUPE,7
"MASTERS, ALICIA REIS",LYJA LAZERFIST [SKRU,8
"MASTERS, ALICIA REIS",DR. DOOM/VICTOR VON,18
"MASTERS, ALICIA REIS",PUPPET MASTER/PHILLI,32
"MASTERS, ALICIA REIS",NOVA II/FRANKIE RAYE,9
"HARKNESS, AGATHA","MASTERS, ALICIA REIS",20
QUASAR III/WENDELL V,"MASTERS, ALICIA REIS",5
MEDUSA/MEDUSALITH AM,"MASTERS, ALICIA REIS",20
SPIDER-WOMAN/JESSICA,"MASTERS, ALICIA REIS",6
"FURY, COL. NICHOLAS","MASTERS, ALICIA REIS",9
MEPHISTO,"MASTERS, ALICIA REIS",5
SASQUATCH/WALTER LAN,"MASTERS, ALICIA REIS",6
DR. DRUID/ANTHONY LU,STRONG GUY/GUIDO CAR,9
DR. DRUID/ANTHONY LU,GAMORA,9
DR. DRUID/ANTHONY LU,"HARKNESS, AGATHA",13
DR. DRUID/ANTHONY LU,GAMBIT/REMY LEBEAU,5
DR. DRUID/ANTHONY LU,NOVA II/FRANKIE RAYE,6
DR. DRUID/ANTHONY LU,PHARAOH RAMA-TUT,7
DR. DRUID/ANTHONY LU,DEMOLITION MAN/DENNI,6
DR. DRUID/ANTHONY LU,"HUDSON, HEATHER",10
DR. DRUID/ANTHONY LU,SASQUATCH/WALTER LAN,12
DR. DRUID/ANTHONY LU,THANOS,10
ZEUS,DR. DRUID/ANTHONY LU,5
CAPTAIN MARVEL II/MO,DR. DRUID/ANTHONY LU,29
MAKKARI/MIKE KHARY/I,DR. DRUID/ANTHONY LU,8
QUASAR III/WENDELL V,DR. DRUID/ANTHONY LU,12
PUCK/EUGENE MILTON J,DR. DRUID/ANTHONY LU,5
SERSI/SYLVIA,DR. DRUID/ANTHONY LU,6
BLACK KNIGHT V/DANE,DR. DRUID/ANTHONY LU,46
DARKHAWK/CHRIS POWEL,DR. DRUID/ANTHONY LU,5
LIVING LIGHTNING/MIG,DR. DRUID/ANTHONY LU,6
THANOS DOPPELGANGER,DR. DRUID/ANTHONY LU,6
MAGUS,DR. DRUID/ANTHONY LU,9
SHAMAN/MICHAEL TWOYO,DR. DRUID/ANTHONY LU,15
PIP/PRINCE GOFERN,DR. DRUID/ANTHONY LU,9
PIP/PRINCE GOFERN,QUASAR III/WENDELL V,10
PIP/PRINCE GOFERN,MEPHISTO,5
PIP/PRINCE GOFERN,NOVA II/FRANKIE RAYE,8
PIP/PRINCE GOFERN,BLACK KNIGHT V/DANE,6
PIP/PRINCE GOFERN,GAMORA,35
PIP/PRINCE GOFERN,GAMBIT/REMY LEBEAU,5
PIP/PRINCE GOFERN,PHARAOH RAMA-TUT,5
PIP/PRINCE GOFERN,MAGUS,14
PIP/PRINCE GOFERN,THANOS DOPPELGANGER,7
PIP/PRINCE GOFERN,"HARKNESS, AGATHA",5
