Source,Target,Type,Id,Label,timeset,Weight
SCANNER II,GAMBIT/REMY LEBEAU,Undirected,619019,,,5
FORGE,CALLISTO,Undirected,1128918,,,7
FORGE,BOOMER/TABITHA SMITH,Undirected,1099879,,,15
FORGE,DEATHBIRD [SHI'AR],Undirected,1077784,,,5
FORGE,"HUNTER, STEVIE",Undirected,988560,,,5
FORGE,BLACK KNIGHT V/DANE,Undirected,809260,,,5
FORGE,"JONES, RICHARD MILHO",Undirected,809174,,,6
FORGE,BISHOP /,Undirected,690087,,,13
FORGE,PHOENIX III/RACHEL S,Undirected,688356,,,6
FORGE,MULTIPLE MAN/JAMES A,Undirected,642904,,,9
FORGE,WILD CHILD/KYLE GIBN,Undirected,641413,,,22
RICTOR/JULIO ESTEBAN,FORGE,Undirected,1099862,,,13
SIRYN/THERESA ROURKE,FORGE,Undirected,995210,,,8
"HODGE, CAMERON",FORGE,Undirected,956675,,,8
SHADOWCAT/KATHERINE,FORGE,Undirected,937311,,,9
"GYRICH, HENRY PETER",FORGE,Undirected,810122,,,9
SABRETOOTH/VICTOR CR,FORGE,Undirected,762345,,,13
PUCK/EUGENE MILTON J,FORGE,Undirected,671447,,,7
SHAMAN/MICHAEL TWOYO,FORGE,Undirected,668826,,,6
SASQUATCH/WALTER LAN,FORGE,Undirected,666187,,,7
"HUDSON, HEATHER",FORGE,Undirected,665944,,,7
AURORA/JEANNE-MARIE,FORGE,Undirected,665350,,,7
NORTHSTAR/JEAN-PAUL,FORGE,Undirected,665120,,,6
LEGION II/DAVID HALL,FORGE,Undirected,653819,,,12
STRONG GUY/GUIDO CAR,FORGE,Undirected,612963,,,19
"MACTAGGERT, MOIRA KI",FORGE,Undirected,612960,,,20
CYPHER/DOUG RAMSEY,FORGE,Undirected,612945,,,5
THUNDERBIRD II/JAMES,FORGE,Undirected,612830,,,5
SHATTERSTAR II/GAVEE,FORGE,Undirected,612776,,,5
BISHOP /,DEATHBIRD [SHI'AR],Undirected,1038602,,,15
BISHOP /,MARROW/SARAH,Undirected,928892,,,8
BISHOP /,MULTIPLE MAN/JAMES A,Undirected,923612,,,8
BISHOP /,BOOMER/TABITHA SMITH,Undirected,790485,,,15
BISHOP /,STRONG GUY/GUIDO CAR,Undirected,761924,,,8
BISHOP /,HUSK/PAIGE GUTHRIE,Undirected,753119,,,6
BISHOP /,SUNFIRE/SHIRO YOSHID,Undirected,737750,,,6
BISHOP /,SABRETOOTH/VICTOR CR,Undirected,716588,,,5
BISHOP /,CALLISTO,Undirected,690129,,,5
BISHOP /,"MACTAGGERT, MOIRA KI",Undirected,689827,,,15
BISHOP /,ZERO,Undirected,689820,,,6
BISHOP /,RICTOR/JULIO ESTEBAN,Undirected,689083,,,8
BISHOP /,THUNDERBIRD II/JAMES,Undirected,689079,,,11
BISHOP /,SIRYN/THERESA ROURKE,Undirected,689075,,,11
BISHOP /,STRYFE,Undirected,689074,,,10
BISHOP /,WHITE QUEEN/EMMA FRO,Undirected,615743,,,10
SHADOWCAT/KATHERINE,BISHOP /,Undirected,1057294,,,6
X-MAN/NATHAN GREY,BISHOP /,Undirected,883902,,,8
SKIN/ANGELO ESPINOSA,BISHOP /,Undirected,837733,,,6
LILANDRA NERAMANI [S,BISHOP /,Undirected,730616,,,6
FERAL/MARIA CALLASAN,BISHOP /,Undirected,689551,,,6
SHATTERSTAR II/GAVEE,BISHOP /,Undirected,689494,,,9
CALIBAN/,BISHOP /,Undirected,688919,,,7
APOCALYPSE/EN SABAH,BISHOP /,Undirected,639858,,,16
QUASAR III/WENDELL V,BINARY/CAROL DANVERS,Undirected,1025276,,,12
QUASAR III/WENDELL V,DOC SAMSON/DR. LEONA,Undirected,920111,,,5
QUASAR III/WENDELL V,"O'BRIEN, MICHAEL",Undirected,905734,,,12
QUASAR III/WENDELL V,FORGOTTEN ONE/GILGAM,Undirected,905473,,,11
QUASAR III/WENDELL V,JACK OF HEARTS/JACK,Undirected,904824,,,18
QUASAR III/WENDELL V,THANOS DOPPELGANGER,Undirected,879229,,,8
QUASAR III/WENDELL V,MR. FANTASTIC DOPPEL,Undirected,879227,,,5
QUASAR III/WENDELL V,IRON FIST/DANIEL RAN,Undirected,839229,,,7
QUASAR III/WENDELL V,DIAMOND LIL/LILLIAN,Undirected,724555,,,9
QUASAR III/WENDELL V,GUARDIAN/JAMES MACDO,Undirected,724554,,,5
QUASAR III/WENDELL V,SCREAMING MIMI/MELIS,Undirected,714929,,,5
QUASAR III/WENDELL V,MAGUS,Undirected,673943,,,9
QUASAR III/WENDELL V,"HARKNESS, AGATHA",Undirected,671618,,,9
QUASAR III/WENDELL V,SHAMAN/MICHAEL TWOYO,Undirected,668763,,,18
QUASAR III/WENDELL V,IRON MAN DOPPELGANGE,Undirected,668761,,,5
QUASAR III/WENDELL V,NOVA II/FRANKIE RAYE,Undirected,668751,,,10
QUASAR III/WENDELL V,PUCK/EUGENE MILTON J,Undirected,668750,,,15
QUASAR III/WENDELL V,BLACK KNIGHT V/DANE,Undirected,668733,,,25
QUASAR III/WENDELL V,MULTIPLE MAN/JAMES A,Undirected,668727,,,5
QUASAR III/WENDELL V,PHARAOH RAMA-TUT,Undirected,668724,,,5
QUASAR III/WENDELL V,NORTHSTAR/JEAN-PAUL,Undirected,604638,,,9
QUASAR III/WENDELL V,AURORA/JEANNE-MARIE,Undirected,604627,,,6
QUASAR III/WENDELL V,FIREBIRD/BONITA JUAR,Undirected,600307,,,7
QUASAR III/WENDELL V,DEMOLITION MAN/DENNI,Undirected,596540,,,5
QUASAR III/WENDELL V,RAGE/ELVIN DARYL HAL,Undirected,593504,,,19
QUASAR III/WENDELL V,SASQUATCH/WALTER LAN,Undirected,591448,,,18
QUASAR III/WENDELL V,"HUDSON, HEATHER",Undirected,591438,,,18
QUASAR III/WENDELL V,STRONG GUY/GUIDO CAR,Undirected,591431,,,11
QUASAR III/WENDELL V,BETA RAY BILL,Undirected,589326,,,6
LILANDRA NERAMANI [S,QUASAR III/WENDELL V,Undirected,1022661,,,5
LIVING LIGHTNING/MIG,QUASAR III/WENDELL V,Undirected,830569,,,18
COLLECTOR/TANELEER T,QUASAR III/WENDELL V,Undirected,776997,,,7
BOX IV/MADISON JEFFR,QUASAR III/WENDELL V,Undirected,724516,,,9
"JAMESON, COL. JOHN",QUASAR III/WENDELL V,Undirected,661614,,,8
"CARTER, PEGGY",QUASAR III/WENDELL V,Undirected,606004,,,17
FALCON/SAM WILSON,QUASAR III/WENDELL V,Undirected,600187,,,24
STINGRAY/DR. WALTER,QUASAR III/WENDELL V,Undirected,599383,,,15
"JONES, RICHARD MILHO",QUASAR III/WENDELL V,Undirected,598950,,,6
CAPTAIN MARVEL II/MO,QUASAR III/WENDELL V,Undirected,598062,,,27
DARKHAWK/CHRIS POWEL,QUASAR III/WENDELL V,Undirected,596264,,,11
SERSI/SYLVIA,QUASAR III/WENDELL V,Undirected,593382,,,54
USAGENT/CAPTAIN JOHN,QUASAR III/WENDELL V,Undirected,582451,,,26
CAPTAIN BRITAIN/BRIA,QUASAR III/WENDELL V,Undirected,582374,,,6
WHIZZER II/STANLEY S,QUASAR III/WENDELL V,Undirected,581927,,,10
DR. SPECTRUM/JOSEPH,QUASAR III/WENDELL V,Undirected,581468,,,10
HYPERION,QUASAR III/WENDELL V,Undirected,581408,,,10
WHIZZER II/STANLEY S,DR. SPECTRUM/JOSEPH,Undirected,834448,,,39
MAD DOG/COLONEL BUZZ,WHIZZER II/STANLEY S,Undirected,833818,,,5
HYPERION,WHIZZER II/STANLEY S,Undirected,581401,,,38
MAD DOG/COLONEL BUZZ,DR. SPECTRUM/JOSEPH,Undirected,834743,,,5
HYPERION,DR. SPECTRUM/JOSEPH,Undirected,581410,,,40
MAD DOG/COLONEL BUZZ,HYPERION,Undirected,833824,,,5
JACK OF HEARTS/JACK,HYPERION,Undirected,581951,,,5
JACK OF HEARTS/JACK,CAPTAIN MARVEL II/MO,Undirected,1146089,,,9
JACK OF HEARTS/JACK,DARKSTAR/LAYNIA SERG,Undirected,784250,,,7
TRIATHLON/DELROY GAR,JACK OF HEARTS/JACK,Undirected,1024474,,,6
IRON FIST/DANIEL RAN,JACK OF HEARTS/JACK,Undirected,868546,,,8
DOC SAMSON/DR. LEONA,JACK OF HEARTS/JACK,Undirected,867490,,,5
BINARY/CAROL DANVERS,JACK OF HEARTS/JACK,Undirected,864730,,,8
STINGRAY/DR. WALTER,JACK OF HEARTS/JACK,Undirected,839094,,,5
FALCON/SAM WILSON,JACK OF HEARTS/JACK,Undirected,838648,,,6
VANGUARD/NICOLAI KRY,JACK OF HEARTS/JACK,Undirected,784247,,,8
"O'BRIEN, MICHAEL",JACK OF HEARTS/JACK,Undirected,720182,,,8
CAPTAIN MARVEL II/MO,BETA RAY BILL,Undirected,1023857,,,7
CAPTAIN MARVEL II/MO,PHARAOH RAMA-TUT,Undirected,916122,,,11
CAPTAIN MARVEL II/MO,ABSORBING MAN/CARL C,Undirected,912191,,,16
CAPTAIN MARVEL II/MO,VOLCANA/MARSHA ROSEN,Undirected,814326,,,11
CAPTAIN MARVEL II/MO,"O'BRIEN, MICHAEL",Undirected,775672,,,6
CAPTAIN MARVEL II/MO,BALDER [ASGARDIAN],Undirected,651345,,,5
CAPTAIN MARVEL II/MO,TITANIA II/MARY SKEE,Undirected,635122,,,11
CAPTAIN MARVEL II/MO,PILEDRIVER II/BRIAN,Undirected,634875,,,18
CAPTAIN MARVEL II/MO,FIXER II/PAUL NORBER,Undirected,634872,,,7
CAPTAIN MARVEL II/MO,DOC SAMSON/DR. LEONA,Undirected,618362,,,6
CAPTAIN MARVEL II/MO,FIREBIRD/BONITA JUAR,Undirected,598103,,,9
CAPTAIN MARVEL II/MO,USAGENT/CAPTAIN JOHN,Undirected,598099,,,13
CAPTAIN MARVEL II/MO,"LE FEY, MORGAN",Undirected,598090,,,5
CAPTAIN MARVEL II/MO,STINGRAY/DR. WALTER,Undirected,598088,,,8
CAPTAIN MARVEL II/MO,RAGE/ELVIN DARYL HAL,Undirected,598079,,,7
CAPTAIN MARVEL II/MO,DEMOLITION MAN/DENNI,Undirected,598075,,,6
CAPTAIN MARVEL II/MO,"JONES, RICHARD MILHO",Undirected,598067,,,9
BINARY/CAROL DANVERS,CAPTAIN MARVEL II/MO,Undirected,1123349,,,14
TRIATHLON/DELROY GAR,CAPTAIN MARVEL II/MO,Undirected,1122833,,,7
LIVING LIGHTNING/MIG,CAPTAIN MARVEL II/MO,Undirected,1044954,,,13
LILANDRA NERAMANI [S,CAPTAIN MARVEL II/MO,Undirected,1026597,,,9
FALCON/SAM WILSON,CAPTAIN MARVEL II/MO,Undirected,1011184,,,17
"GYRICH, HENRY PETER",CAPTAIN MARVEL II/MO,Undirected,1010899,,,5
ZEUS,CAPTAIN MARVEL II/MO,Undirected,977583,,,5
WRECKER III/DIRK GAR,CAPTAIN MARVEL II/MO,Undirected,912185,,,19
SERSI/SYLVIA,CAPTAIN MARVEL II/MO,Undirected,812771,,,17
BLACK KNIGHT V/DANE,CAPTAIN MARVEL II/MO,Undirected,634821,,,81
POWER MAN/ERIK JOSTE,CAPTAIN MARVEL II/MO,Undirected,634763,,,5
BULLDOZER/HENRY CAMP,CAPTAIN MARVEL II/MO,Undirected,634746,,,18
MOONSTONE II/KARLA S,CAPTAIN MARVEL II/MO,Undirected,595323,,,15
CAPTAIN BRITAIN/BRIA,LOCKHEED,Undirected,936965,,,62
CAPTAIN BRITAIN/BRIA,MEGGAN,Undirected,856165,,,120
CAPTAIN BRITAIN/BRIA,DARKSTAR/LAYNIA SERG,Undirected,809964,,,5
CAPTAIN BRITAIN/BRIA,BLACK KNIGHT V/DANE,Undirected,788214,,,8
CAPTAIN BRITAIN/BRIA,SHADOWCAT/KATHERINE,Undirected,624201,,,107
CAPTAIN BRITAIN/BRIA,CYPHER/DOUG RAMSEY,Undirected,612819,,,32
CAPTAIN BRITAIN/BRIA,"MACTAGGERT, MOIRA KI",Undirected,612816,,,34
VANGUARD/NICOLAI KRY,CAPTAIN BRITAIN/BRIA,Undirected,809826,,,6
SPIRAL,CAPTAIN BRITAIN/BRIA,Undirected,804196,,,5
PHOENIX III/RACHEL S,CAPTAIN BRITAIN/BRIA,Undirected,624338,,,67
USAGENT/CAPTAIN JOHN,BLACK KNIGHT V/DANE,Undirected,879783,,,17
USAGENT/CAPTAIN JOHN,IRON MAN DOPPELGANGE,Undirected,879779,,,6
USAGENT/CAPTAIN JOHN,DARKHAWK/CHRIS POWEL,Undirected,873869,,,13
USAGENT/CAPTAIN JOHN,"DUGAN, TIMOTHY ALOYI",Undirected,857143,,,8
USAGENT/CAPTAIN JOHN,"HARKNESS, AGATHA",Undirected,830519,,,14
USAGENT/CAPTAIN JOHN,"HUDSON, HEATHER",Undirected,724420,,,7
USAGENT/CAPTAIN JOHN,FORGOTTEN ONE/GILGAM,Undirected,701911,,,5
USAGENT/CAPTAIN JOHN,MAGUS,Undirected,666535,,,7
USAGENT/CAPTAIN JOHN,PUCK/EUGENE MILTON J,Undirected,666533,,,10
USAGENT/CAPTAIN JOHN,PHARAOH RAMA-TUT,Undirected,666517,,,13
USAGENT/CAPTAIN JOHN,WILD CHILD/KYLE GIBN,Undirected,666513,,,7
USAGENT/CAPTAIN JOHN,DEMOLITION MAN/DENNI,Undirected,628369,,,14
USAGENT/CAPTAIN JOHN,"GYRICH, HENRY PETER",Undirected,628253,,,8
USAGENT/CAPTAIN JOHN,DIAMONDBACK II/RACHE,Undirected,628130,,,5
USAGENT/CAPTAIN JOHN,FALCON/SAM WILSON,Undirected,627650,,,20
USAGENT/CAPTAIN JOHN,BINARY/CAROL DANVERS,Undirected,598293,,,8
USAGENT/CAPTAIN JOHN,RAGE/ELVIN DARYL HAL,Undirected,593478,,,8
STRONG GUY/GUIDO CAR,USAGENT/CAPTAIN JOHN,Undirected,693992,,,7
MULTIPLE MAN/JAMES A,USAGENT/CAPTAIN JOHN,Undirected,675341,,,8
MR. FANTASTIC DOPPEL,USAGENT/CAPTAIN JOHN,Undirected,670372,,,7
THANOS DOPPELGANGER,USAGENT/CAPTAIN JOHN,Undirected,666391,,,5
SASQUATCH/WALTER LAN,USAGENT/CAPTAIN JOHN,Undirected,666184,,,9
NORTHSTAR/JEAN-PAUL,USAGENT/CAPTAIN JOHN,Undirected,665117,,,6
NOMAD III/JACK MONRO,USAGENT/CAPTAIN JOHN,Undirected,627631,,,8
LIVING LIGHTNING/MIG,USAGENT/CAPTAIN JOHN,Undirected,600577,,,40
SERSI/SYLVIA,USAGENT/CAPTAIN JOHN,Undirected,593386,,,10
MEGGAN,BLACK KNIGHT V/DANE,Undirected,1106672,,,5
MEGGAN,LOCKHEED,Undirected,936942,,,68
MEGGAN,"MACTAGGERT, MOIRA KI",Undirected,788661,,,42
SPIRAL,MEGGAN,Undirected,804194,,,5
CYPHER/DOUG RAMSEY,MEGGAN,Undirected,631172,,,44
SHADOWCAT/KATHERINE,MEGGAN,Undirected,624242,,,114
PHOENIX III/RACHEL S,MEGGAN,Undirected,582388,,,69
PHOENIX III/RACHEL S,LOCKHEED,Undirected,1100811,,,59
PHOENIX III/RACHEL S,SHADOWCAT/KATHERINE,Undirected,899889,,,88
PHOENIX III/RACHEL S,LILANDRA NERAMANI [S,Undirected,859778,,,5
PHOENIX III/RACHEL S,CORSAIR,Undirected,859767,,,5
PHOENIX III/RACHEL S,BINARY/CAROL DANVERS,Undirected,817176,,,5
PHOENIX III/RACHEL S,RAZA LONGKNIFE,Undirected,817174,,,5
PHOENIX III/RACHEL S,CH'OD,Undirected,817170,,,5
PHOENIX III/RACHEL S,APOCALYPSE/EN SABAH,Undirected,735532,,,5
PHOENIX III/RACHEL S,KARMA/XI'AN COY MANH,Undirected,615404,,,7
"MACTAGGERT, MOIRA KI",PHOENIX III/RACHEL S,Undirected,1079506,,,7
CALIBAN/,PHOENIX III/RACHEL S,Undirected,900197,,,5
CALLISTO,PHOENIX III/RACHEL S,Undirected,900192,,,10
MAM'SELLE HEPZIBAH,PHOENIX III/RACHEL S,Undirected,899164,,,5
CYPHER/DOUG RAMSEY,PHOENIX III/RACHEL S,Undirected,699437,,,9
MAGMA/AMARA AQUILLA/,PHOENIX III/RACHEL S,Undirected,595931,,,12
NOVA II/FRANKIE RAYE,NORTHSTAR/JEAN-PAUL,Undirected,828442,,,7
NOVA II/FRANKIE RAYE,"HUDSON, HEATHER",Undirected,677092,,,13
NOVA II/FRANKIE RAYE,LIVING LIGHTNING/MIG,Undirected,663842,,,7
NOVA II/FRANKIE RAYE,BLACK KNIGHT V/DANE,Undirected,663830,,,5
NOVA II/FRANKIE RAYE,PUCK/EUGENE MILTON J,Undirected,663803,,,7
NOVA II/FRANKIE RAYE,PHARAOH RAMA-TUT,Undirected,663787,,,5
NOVA II/FRANKIE RAYE,THANOS DOPPELGANGER,Undirected,632983,,,7
SASQUATCH/WALTER LAN,NOVA II/FRANKIE RAYE,Undirected,878663,,,12
COLLECTOR/TANELEER T,NOVA II/FRANKIE RAYE,Undirected,830723,,,5
"HARKNESS, AGATHA",NOVA II/FRANKIE RAYE,Undirected,675723,,,7
SHAMAN/MICHAEL TWOYO,NOVA II/FRANKIE RAYE,Undirected,668838,,,8
SERSI/SYLVIA,NOVA II/FRANKIE RAYE,Undirected,663453,,,6
MAGUS,NOVA II/FRANKIE RAYE,Undirected,632287,,,9
STRONG GUY/GUIDO CAR,NOVA II/FRANKIE RAYE,Undirected,632174,,,9
"JONES, RICHARD MILHO",VANGUARD/NICOLAI KRY,Undirected,971729,,,5
"JONES, RICHARD MILHO",LEADER/SAM STERNS,Undirected,934846,,,31
"JONES, RICHARD MILHO",CAPTAIN MARVEL/CAPTA,Undirected,900549,,,65
"JONES, RICHARD MILHO","DUGAN, TIMOTHY ALOYI",Undirected,810554,,,6
"JONES, RICHARD MILHO",DARKSTAR/LAYNIA SERG,Undirected,809946,,,5
"JONES, RICHARD MILHO","GYRICH, HENRY PETER",Undirected,648588,,,15
"JONES, RICHARD MILHO",MEDUSA/MEDUSALITH AM,Undirected,619814,,,5
PHARAOH RAMA-TUT,"JONES, RICHARD MILHO",Undirected,985002,,,13
SHAMAN/MICHAEL TWOYO,"JONES, RICHARD MILHO",Undirected,969259,,,5
SASQUATCH/WALTER LAN,"JONES, RICHARD MILHO",Undirected,966515,,,7
SNOWBIRD/NARYA/ANNE,"JONES, RICHARD MILHO",Undirected,966352,,,5
DOC SAMSON/DR. LEONA,"JONES, RICHARD MILHO",Undirected,684074,,,40
FALCON/SAM WILSON,"JONES, RICHARD MILHO",Undirected,598645,,,6
BINARY/CAROL DANVERS,"JONES, RICHARD MILHO",Undirected,598474,,,7
BLACK KNIGHT V/DANE,"JONES, RICHARD MILHO",Undirected,597745,,,7
"LEEDS, NED","JAMESON, COL. JOHN",Undirected,832819,,,7
"ROBERTSON, RANDY","LEEDS, NED",Undirected,855671,,,5
"CUSHING, KATE","LEEDS, NED",Undirected,660229,,,5
HOBGOBLIN V/JASON PH,"LEEDS, NED",Undirected,639715,,,9
HAMMERHEAD,"LEEDS, NED",Undirected,611525,,,7
ARRANGER/,"LEEDS, NED",Undirected,601333,,,10
"ROSENTHAL, BERNIE",CITIZEN V II/HELMUT,Undirected,710988,,,12
"ROSENTHAL, BERNIE",FALCON/SAM WILSON,Undirected,588855,,,16
"DUGAN, TIMOTHY ALOYI","ROSENTHAL, BERNIE",Undirected,751141,,,6
"JAMESON, COL. JOHN","ROSENTHAL, BERNIE",Undirected,661470,,,5
DIAMONDBACK II/RACHE,"ROSENTHAL, BERNIE",Undirected,661461,,,13
"CARTER, PEGGY","ROSENTHAL, BERNIE",Undirected,661200,,,7
NOMAD III/JACK MONRO,"ROSENTHAL, BERNIE",Undirected,588721,,,24
"NELSON, FRANKLIN FOG","PAGE, KAREN",Undirected,592618,,,115
"NELSON, FRANKLIN FOG",BEETLE/ABNER RONALD,Undirected,846350,,,5
"NELSON, FRANKLIN FOG",SILHOUETTE,Undirected,748321,,,5
"KNIGHT, MISTY","NELSON, FRANKLIN FOG",Undirected,923284,,,5
IRON FIST/DANIEL RAN,"NELSON, FRANKLIN FOG",Undirected,630674,,,6
SHADOWCAT/KATHERINE,CORSAIR,Undirected,1067121,,,24
SHADOWCAT/KATHERINE,SCANNER II,Undirected,1056920,,,6
SHADOWCAT/KATHERINE,BLACK KING/SEBASTIAN,Undirected,1028331,,,13
SHADOWCAT/KATHERINE,"HUDSON, HEATHER",Undirected,987165,,,8
SHADOWCAT/KATHERINE,CALLISTO,Undirected,899893,,,17
SHADOWCAT/KATHERINE,BOOMER/TABITHA SMITH,Undirected,848215,,,6
SHADOWCAT/KATHERINE,RAZA LONGKNIFE,Undirected,796359,,,14
SHADOWCAT/KATHERINE,DEATHBIRD [SHI'AR],Undirected,795963,,,10
SHADOWCAT/KATHERINE,SIRYN/THERESA ROURKE,Undirected,751417,,,8
SHADOWCAT/KATHERINE,CH'OD,Undirected,722610,,,14
SHADOWCAT/KATHERINE,SPIRAL,Undirected,660497,,,10
SHADOWCAT/KATHERINE,SPIDER-WOMAN/JESSICA,Undirected,620285,,,10
SHADOWCAT/KATHERINE,MARROW/SARAH,Undirected,618668,,,42
SHADOWCAT/KATHERINE,"HUNTER, STEVIE",Undirected,615339,,,14
GUARDIAN/JAMES MACDO,SHADOWCAT/KATHERINE,Undirected,987103,,,8
SHAMAN/MICHAEL TWOYO,SHADOWCAT/KATHERINE,Undirected,970517,,,9
APOCALYPSE/EN SABAH,SHADOWCAT/KATHERINE,Undirected,929916,,,5
PUCK/EUGENE MILTON J,SHADOWCAT/KATHERINE,Undirected,918841,,,7
BINARY/CAROL DANVERS,SHADOWCAT/KATHERINE,Undirected,898636,,,20
SUNFIRE/SHIRO YOSHID,SHADOWCAT/KATHERINE,Undirected,869470,,,7
CYPHER/DOUG RAMSEY,SHADOWCAT/KATHERINE,Undirected,816631,,,66
"MACTAGGERT, MOIRA KI",SHADOWCAT/KATHERINE,Undirected,816305,,,73
BLACK KNIGHT V/DANE,SHADOWCAT/KATHERINE,Undirected,810036,,,6
LILANDRA NERAMANI [S,SHADOWCAT/KATHERINE,Undirected,796200,,,26
MAM'SELLE HEPZIBAH,SHADOWCAT/KATHERINE,Undirected,779934,,,16
X-MAN/NATHAN GREY,SHADOWCAT/KATHERINE,Undirected,753357,,,6
SABRETOOTH/VICTOR CR,SHADOWCAT/KATHERINE,Undirected,737960,,,7
"CORTEZ, FABIAN",SHADOWCAT/KATHERINE,Undirected,731943,,,5
SNOWBIRD/NARYA/ANNE,SHADOWCAT/KATHERINE,Undirected,699986,,,10
NORTHSTAR/JEAN-PAUL,SHADOWCAT/KATHERINE,Undirected,699557,,,8
AURORA/JEANNE-MARIE,SHADOWCAT/KATHERINE,Undirected,699371,,,8
WHITE QUEEN/EMMA FRO,SHADOWCAT/KATHERINE,Undirected,697466,,,15
CALIBAN/,SHADOWCAT/KATHERINE,Undirected,688779,,,9
"DE LA FONTAINE, CONT",SHADOWCAT/KATHERINE,Undirected,616117,,,5
KARMA/XI'AN COY MANH,SHADOWCAT/KATHERINE,Undirected,615548,,,13
LOCKHEED,SHADOWCAT/KATHERINE,Undirected,615331,,,100
MAGMA/AMARA AQUILLA/,SHADOWCAT/KATHERINE,Undirected,615210,,,20
THUNDERBIRD II/JAMES,SHADOWCAT/KATHERINE,Undirected,612831,,,8
SASQUATCH/WALTER LAN,SHADOWCAT/KATHERINE,Undirected,603829,,,8
LOCKHEED,LILANDRA NERAMANI [S,Undirected,779896,,,7
LOCKHEED,CYPHER/DOUG RAMSEY,Undirected,763432,,,19
LOCKHEED,CALLISTO,Undirected,737982,,,9
LOCKHEED,"MACTAGGERT, MOIRA KI",Undirected,624332,,,19
LOCKHEED,BLACK KING/SEBASTIAN,Undirected,616165,,,5
WRECKER III/DIRK GAR,LOCKHEED,Undirected,814664,,,6
PILEDRIVER II/BRIAN,LOCKHEED,Undirected,814524,,,6
BULLDOZER/HENRY CAMP,LOCKHEED,Undirected,814365,,,6
CORSAIR,LOCKHEED,Undirected,779848,,,7
BINARY/CAROL DANVERS,LOCKHEED,Undirected,779823,,,5
MAM'SELLE HEPZIBAH,LOCKHEED,Undirected,779704,,,5
MAGMA/AMARA AQUILLA/,LOCKHEED,Undirected,615212,,,8
FALCON/SAM WILSON,"DUGAN, TIMOTHY ALOYI",Undirected,917191,,,21
REDWING,"DUGAN, TIMOTHY ALOYI",Undirected,701211,,,12
"JONES, GABE","DUGAN, TIMOTHY ALOYI",Undirected,639804,,,81
FIXER II/PAUL NORBER,"DUGAN, TIMOTHY ALOYI",Undirected,626497,,,5
"DE LA FONTAINE, CONT","DUGAN, TIMOTHY ALOYI",Undirected,616115,,,38
MAD DOG/COLONEL BUZZ,"DUGAN, TIMOTHY ALOYI",Undirected,586280,,,8
BINARY/CAROL DANVERS,DARKHAWK/CHRIS POWEL,Undirected,1061617,,,5
BINARY/CAROL DANVERS,CAPTAIN MARVEL/CAPTA,Undirected,957125,,,28
BINARY/CAROL DANVERS,SCREAMING MIMI/MELIS,Undirected,917241,,,5
BINARY/CAROL DANVERS,CHARCOAL/CHARLIE BUR,Undirected,917237,,,5
BINARY/CAROL DANVERS,POWER MAN/ERIK JOSTE,Undirected,917224,,,5
BINARY/CAROL DANVERS,LILANDRA NERAMANI [S,Undirected,898642,,,23
BINARY/CAROL DANVERS,"MACTAGGERT, MOIRA KI",Undirected,779818,,,6
BINARY/CAROL DANVERS,RAZA LONGKNIFE,Undirected,757730,,,17
BINARY/CAROL DANVERS,CORSAIR,Undirected,757725,,,20
BINARY/CAROL DANVERS,MAM'SELLE HEPZIBAH,Undirected,757720,,,19
BINARY/CAROL DANVERS,CH'OD,Undirected,757716,,,17
BINARY/CAROL DANVERS,STINGRAY/DR. WALTER,Undirected,598495,,,6
BINARY/CAROL DANVERS,SERSI/SYLVIA,Undirected,596750,,,6
BINARY/CAROL DANVERS,TRIATHLON/DELROY GAR,Undirected,588265,,,28
BINARY/CAROL DANVERS,"GYRICH, HENRY PETER",Undirected,584936,,,9
CYPHER/DOUG RAMSEY,BINARY/CAROL DANVERS,Undirected,899312,,,5
BLACK KNIGHT V/DANE,BINARY/CAROL DANVERS,Undirected,864824,,,15
FIREBIRD/BONITA JUAR,BINARY/CAROL DANVERS,Undirected,864797,,,9
PHARAOH RAMA-TUT,BINARY/CAROL DANVERS,Undirected,864234,,,7
BEETLE/ABNER RONALD,BINARY/CAROL DANVERS,Undirected,839144,,,5
REDWING,BINARY/CAROL DANVERS,Undirected,728688,,,5
DEATHBIRD [SHI'AR],BINARY/CAROL DANVERS,Undirected,655619,,,6
LIVING LIGHTNING/MIG,BINARY/CAROL DANVERS,Undirected,597820,,,6
FALCON/SAM WILSON,BINARY/CAROL DANVERS,Undirected,596749,,,22
RAGE/ELVIN DARYL HAL,BINARY/CAROL DANVERS,Undirected,596569,,,5
"GYRICH, HENRY PETER",BEETLE/ABNER RONALD,Undirected,642673,,,9
"GYRICH, HENRY PETER",POWER MAN/ERIK JOSTE,Undirected,642665,,,11
"GYRICH, HENRY PETER",CHARCOAL/CHARLIE BUR,Undirected,626132,,,9
BLACK KING/SEBASTIAN,"GYRICH, HENRY PETER",Undirected,786236,,,5
FALCON/SAM WILSON,"GYRICH, HENRY PETER",Undirected,729076,,,8
NOMAD III/JACK MONRO,"GYRICH, HENRY PETER",Undirected,642245,,,11
FIXER II/PAUL NORBER,"GYRICH, HENRY PETER",Undirected,642222,,,5
MOONSTONE II/KARLA S,"GYRICH, HENRY PETER",Undirected,626128,,,10
SCREAMING MIMI/MELIS,"GYRICH, HENRY PETER",Undirected,626004,,,11
COLLECTOR/TANELEER T,RAGE/ELVIN DARYL HAL,Undirected,776358,,,7
